 1.76432e-07,  3.20021e-07,  3.90873e-07,  5.4963e-07,  9.47366e-07,  5.9106e-07,  1.28295e-07,  1.81731e-07
 1.09422e-07,  1.57275e-07,  2.39136e-07,  1.72016e-07,  6.55489e-07,  9.92686e-08,  2.83653e-07,  2.59042e-06
 9.35284e-07,  4.54519e-07,  3.94243e-08,  3.78267e-07,  1.67793e-07,  9.70148e-08,  2.41482e-07,  4.99752e-06
 1.18182e-06,  3.84113e-07,  2.07383e-07,  1.29444e-07,  9.67e-08,  6.85722e-09,  2.35878e-07,  1.37648e-06
 8.48052e-07,  8.19068e-07,  2.29192e-06,  6.93427e-07,  7.22512e-07,  2.13352e-07,  8.21028e-07,  9.09458e-07
 6.00848e-07,  2.66101e-06,  4.41859e-06,  2.80621e-06,  1.31202e-07,  5.56106e-07,  8.89015e-07,  1.29623e-06
 4.96332e-07,  7.34061e-07,  4.34555e-07,  1.33069e-06,  2.98253e-07,  8.08952e-07,  1.33753e-07,  8.22232e-07
 1.88472e-08,  5.987e-08,  2.25512e-08,  1.27046e-07,  1.82223e-07,  3.06713e-07,  9.73788e-07,  8.91248e-07
 1.78721e-07,  1.80635e-08,  1.74041e-08,  1.78256e-08,  3.52098e-08,  4.51939e-08,  4.82046e-07,  2.80291e-07
 1.71648e-07,  4.95579e-08,  5.20924e-07,  3.90269e-10,  3.30993e-07,  6.28685e-07,  7.38779e-07,  3.92903e-07
 2.25594e-06,  7.87963e-07,  7.47551e-07,  2.09282e-06,  1.99783e-07,  2.93936e-06,  1.66778e-06,  1.66885e-06
 9.63465e-07,  1.09973e-06,  1.3418e-06,  2.41834e-06,  9.15607e-07,  1.41658e-06,  1.89249e-06,  3.8133e-06
 3.87615e-07,  1.51171e-06,  9.45559e-07,  8.52674e-07,  1.87001e-06,  1.44338e-06,  3.06953e-07,  7.9769e-07
 8.13578e-08,  1.70222e-06,  1.48757e-06,  1.85009e-06,  8.90676e-07,  2.13167e-06,  3.04751e-07,  3.22681e-07
 1.32754e-07,  7.9583e-08,  5.03836e-09,  4.83948e-07,  1.983e-07,  2.24311e-07,  1.52253e-07,  3.92364e-07
 2.77001e-08,  3.22129e-07,  4.17365e-07,  1.36052e-07,  3.66581e-07,  8.37713e-07,  3.51015e-07,  2.03079e-06
 3.2564e-07,  1.64657e-06,  4.69962e-07,  1.00301e-07,  7.82647e-07,  7.97951e-07,  2.14848e-07,  2.21209e-06
 2.34126e-08,  1.66815e-06,  2.71002e-07,  3.62582e-07,  1.22217e-06,  1.58752e-07,  6.01478e-07,  1.50742e-06
 4.0663e-07,  2.22744e-07,  1.15505e-08,  1.63343e-07,  2.27632e-07,  1.26502e-07,  2.02566e-07,  6.30404e-07
 2.23061e-08,  9.24944e-07,  2.90768e-09,  3.35523e-08,  3.23077e-08,  1.94898e-07,  1.4007e-07,  5.5779e-06
 3.0209e-08,  4.24136e-07,  1.53825e-07,  2.08013e-07,  4.91341e-09,  1.26786e-07,  4.53991e-08,  3.04963e-07
 3.7395e-07,  4.70291e-07,  1.01087e-06,  1.18433e-07,  1.18236e-07,  6.69709e-08,  1.2004e-07,  5.85903e-07
 4.31287e-06,  5.28626e-07,  1.09916e-06,  1.34233e-06,  3.1946e-07,  2.57534e-07,  1.16734e-06,  1.18315e-06
 2.4507e-06,  1.69878e-06,  1.12024e-06,  3.10217e-07,  7.94749e-08,  3.55546e-07,  1.06703e-06,  8.84624e-07
 7.6928e-07,  4.56393e-07,  3.02992e-07,  5.92583e-07,  1.25438e-07,  1.22583e-06,  4.98693e-07,  2.2318e-07
 3.23823e-07,  8.64642e-07,  3.06459e-07,  1.14193e-06,  6.5509e-07,  9.73961e-07,  3.77143e-07,  2.12504e-07
 1.59514e-07,  6.09698e-08,  1.01451e-06,  3.86102e-06,  1.14094e-06,  2.04874e-07,  1.04704e-06,  5.89964e-07
 1.80642e-06,  4.22252e-07,  1.21361e-06,  7.68968e-07,  6.92609e-07,  2.62975e-07,  9.52526e-08,  1.13257e-06
 5.18144e-07,  6.49561e-07,  1.1604e-06,  3.23011e-07,  4.16209e-07,  1.31692e-07,  2.79092e-07,  1.42609e-06
 2.5334e-08,  1.94866e-08,  5.934e-07,  5.00919e-08,  2.70907e-07,  8.83679e-08,  1.14262e-07,  3.71401e-07
 2.12281e-07,  6.93798e-08,  2.45928e-07,  7.51569e-08,  3.32068e-07,  1.04705e-07,  8.09624e-09,  1.11088e-06
 0.00320112,  2.76206e-05,  4.04258e-06,  2.13548e-06,  0.000152151,  6.46712e-07,  1.08574e-06,  7.27616e-06
 0.0291829,  4.87105e-06,  4.29773e-06,  2.89079e-06,  0.00133161,  2.09966e-06,  5.95433e-06,  5.99407e-06
 0.0506373,  5.47278e-05,  2.05071e-06,  6.05346e-06,  0.0021864,  3.38265e-07,  4.41853e-06,  5.71539e-08
 0.0584941,  3.63341e-05,  3.33939e-06,  7.4988e-06,  0.00283775,  6.85436e-07,  5.52436e-07,  3.86427e-06
 0.0487549,  4.04442e-05,  2.38876e-06,  7.33778e-06,  0.00336398,  5.98774e-06,  6.3461e-08,  6.68609e-06
 0.0190741,  2.9045e-05,  1.45846e-06,  5.03052e-06,  0.00197884,  6.36817e-06,  1.14611e-06,  6.02959e-07
 0.00626584,  5.42279e-06,  6.90591e-07,  2.31943e-06,  0.000974523,  3.74111e-07,  4.53873e-06,  1.2454e-06
 0.00283692,  1.71987e-07,  6.02424e-07,  1.13784e-06,  0.000497141,  3.06394e-08,  7.33699e-07,  1.80222e-06
 0.00592983,  4.57534e-06,  6.08823e-06,  2.40605e-06,  9.32189e-05,  3.03202e-06,  2.64357e-07,  3.22804e-05
 0.0295019,  1.3947e-05,  6.98048e-06,  1.50512e-06,  1.38577e-05,  7.00868e-07,  4.4192e-07,  0.000103626
 0.0480476,  5.04417e-05,  1.52346e-07,  4.71187e-06,  1.02851e-05,  6.13825e-06,  2.30596e-07,  0.000701962
 0.0576589,  3.25663e-05,  2.87193e-07,  2.29195e-06,  3.50767e-06,  2.64812e-07,  7.97536e-07,  0.00133336
 0.0476599,  4.37024e-05,  3.28857e-06,  6.24886e-06,  5.04128e-06,  3.01779e-06,  1.07178e-05,  0.00189282
 0.0183468,  4.81142e-05,  9.13415e-07,  2.50805e-06,  3.34557e-06,  1.72675e-06,  1.79349e-06,  0.00144626
 0.00602336,  4.60683e-06,  2.02283e-06,  1.24307e-06,  4.28875e-06,  1.37096e-07,  5.25909e-07,  0.000380504
 0.00304081,  7.77134e-06,  1.74615e-06,  4.09097e-07,  6.08824e-07,  4.52168e-07,  4.22515e-07,  0.000102594
 0.0064309,  2.24678e-05,  3.29031e-06,  8.76418e-07,  2.43346e-07,  5.74574e-05,  1.39893e-06,  4.16024e-05
 0.0302078,  1.91283e-06,  3.8214e-06,  2.87212e-06,  5.36989e-08,  0.000936158,  6.3488e-06,  1.77531e-06
 0.0486068,  2.5848e-05,  2.36485e-06,  7.76089e-06,  4.46241e-06,  0.00157824,  6.39293e-06,  2.93803e-06
 0.0562858,  4.40297e-05,  6.00472e-06,  6.10936e-06,  1.80174e-06,  0.00175392,  1.29472e-06,  2.47596e-06
 0.0459714,  1.40085e-05,  8.13273e-06,  2.70292e-06,  2.2353e-07,  0.00216604,  5.10436e-07,  2.56514e-07
 0.0174552,  2.28585e-05,  1.15552e-07,  1.65692e-06,  7.57764e-07,  0.0012632,  1.31513e-06,  1.02129e-06
 0.00565944,  4.17897e-06,  8.06723e-07,  3.59044e-07,  2.05172e-07,  0.00036992,  4.48986e-06,  1.22337e-06
 0.00278451,  6.14359e-07,  5.69657e-07,  1.01525e-06,  1.94988e-08,  9.58861e-05,  1.20286e-07,  5.28637e-07
 0.00600014,  6.60549e-06,  3.01232e-06,  1.17177e-06,  6.95143e-07,  5.0425e-06,  3.8802e-07,  2.6258e-05
 0.0293379,  1.09948e-05,  7.54395e-06,  1.52411e-06,  1.26912e-06,  8.38834e-07,  4.42243e-07,  0.00011352
 0.0476181,  3.67021e-05,  1.25679e-06,  2.51542e-06,  2.39322e-06,  8.18171e-06,  1.45324e-06,  0.000714408
 0.0551324,  3.04816e-05,  4.02572e-07,  4.08509e-06,  1.43713e-06,  1.08931e-07,  4.13496e-07,  0.00129839
 0.0453668,  3.22567e-05,  1.9411e-06,  4.43733e-07,  1.46184e-06,  8.78422e-07,  1.39174e-06,  0.00187479
 0.0175618,  2.76815e-05,  4.69633e-06,  3.35794e-06,  1.70556e-07,  1.67158e-06,  1.49721e-06,  0.00140467
 0.00573963,  4.73812e-06,  1.98569e-07,  1.15844e-06,  9.19458e-07,  1.0743e-06,  2.09812e-06,  0.000365513
 0.00277131,  2.55889e-06,  1.58031e-08,  7.66549e-07,  3.18245e-07,  1.18104e-06,  7.15248e-07,  0.000121798
 0.00599484,  1.35982e-05,  5.15007e-07,  3.2619e-06,  5.54554e-07,  2.07355e-06,  2.7338e-05,  5.1682e-05
 0.0296397,  7.41308e-06,  2.93181e-06,  7.78591e-07,  1.43313e-07,  3.08188e-06,  0.000333081,  1.3015e-06
 0.049995,  3.5262e-05,  1.96693e-06,  1.02002e-05,  1.22829e-06,  4.48456e-07,  0.00267065,  1.65019e-05
 0.0599437,  4.15127e-05,  7.0894e-07,  6.4635e-06,  7.65457e-09,  5.5356e-06,  0.00393053,  6.13851e-06
 0.0507912,  3.23636e-05,  5.3708e-06,  8.06525e-06,  3.27285e-07,  2.53987e-06,  0.0036377,  8.32604e-07
 0.0207627,  3.68369e-05,  7.79869e-07,  2.37266e-06,  1.0851e-08,  4.63967e-07,  0.00176385,  2.33395e-06
 0.00710679,  3.47557e-06,  1.17495e-06,  1.21089e-06,  3.58428e-07,  1.90303e-06,  0.00018133,  7.26158e-06
 0.00345568,  1.60709e-07,  1.15245e-06,  2.4489e-06,  4.28566e-07,  1.00255e-06,  0.000131425,  5.11131e-06
 0.00637951,  8.86e-06,  3.70608e-08,  1.31075e-07,  4.19704e-07,  8.65751e-07,  6.4515e-06,  2.54182e-05
 0.0298733,  2.28273e-06,  5.15175e-06,  8.50601e-06,  1.17818e-06,  2.91519e-06,  3.27546e-06,  8.64561e-05
 0.0503574,  2.21423e-05,  2.18047e-06,  1.07208e-05,  1.25949e-06,  6.70778e-06,  4.8606e-06,  0.000677276
 0.0607919,  5.00318e-05,  2.28451e-08,  1.32426e-05,  4.9642e-07,  1.43699e-06,  2.27317e-07,  0.00136912
 0.0516974,  3.71963e-05,  2.5916e-06,  2.86191e-06,  1.26188e-06,  8.58321e-07,  5.65852e-06,  0.00203637
 0.0208141,  3.70327e-05,  2.1224e-06,  2.9989e-06,  4.20321e-07,  1.23201e-06,  2.88701e-07,  0.0015686
 0.00747966,  3.97358e-07,  2.85547e-06,  1.57827e-06,  3.14752e-07,  2.06217e-07,  9.96167e-07,  0.00046226
 0.00369311,  1.32068e-06,  1.60723e-06,  3.56232e-07,  1.17412e-06,  9.306e-08,  8.05256e-08,  0.000153765
 0.00673672,  1.99644e-05,  6.74007e-06,  1.03856e-06,  2.93661e-06,  2.92713e-06,  3.34825e-07,  5.54557e-06
 0.0307887,  5.17633e-06,  2.82208e-06,  5.13981e-06,  4.5189e-06,  1.60579e-06,  6.38212e-07,  8.38732e-05
 0.050829,  4.65529e-05,  1.6174e-06,  4.2039e-06,  2.72236e-07,  3.86159e-06,  8.50026e-07,  0.000637657
 0.0612591,  4.01587e-05,  1.00367e-06,  3.25573e-06,  4.9565e-07,  2.04866e-06,  7.5337e-07,  0.00126444
 0.0523541,  3.18439e-05,  3.499e-06,  2.45793e-06,  2.43331e-08,  6.37174e-07,  2.85815e-06,  0.00182714
 0.021509,  2.85516e-05,  2.78519e-06,  3.95591e-06,  1.61089e-06,  4.89531e-07,  1.3943e-07,  0.00144961
 0.00763997,  5.4706e-06,  9.63112e-07,  7.26872e-07,  1.42558e-06,  3.10003e-08,  1.87764e-08,  0.000378272
 0.00366172,  1.28718e-06,  2.185e-07,  3.25674e-09,  3.30162e-07,  3.87299e-07,  2.17741e-07,  9.54761e-05
 0.00671024,  1.46635e-05,  2.04471e-06,  2.52125e-06,  1.23595e-06,  9.85833e-08,  2.13102e-06,  7.76877e-07
 0.0309555,  3.72457e-06,  1.69509e-06,  9.93676e-07,  8.34185e-07,  6.54644e-07,  2.44646e-07,  4.2461e-05
 0.0523034,  4.47762e-05,  3.14993e-07,  4.71741e-06,  9.15031e-08,  2.73774e-06,  1.15399e-06,  0.000386589
 0.0635713,  4.0783e-05,  1.99524e-07,  4.33199e-06,  3.02532e-09,  1.88286e-06,  3.04829e-07,  0.000907143
 0.0523049,  4.62394e-05,  1.75359e-08,  6.87675e-06,  3.31885e-07,  1.2378e-06,  3.39373e-06,  0.00171995
 0.0196766,  2.83283e-05,  8.52588e-06,  2.94804e-06,  1.28771e-07,  1.751e-06,  1.09763e-06,  0.00156362
 0.0063399,  3.65767e-06,  1.2796e-06,  1.28137e-06,  8.35095e-07,  8.37641e-07,  3.4689e-07,  0.000331649
 0.00298048,  3.91528e-06,  1.23142e-06,  4.23962e-07,  1.17194e-07,  3.48646e-07,  8.90332e-07,  9.62324e-05
 0.000324514,  0.0013839,  7.30326e-06,  4.90171e-06,  0.000155413,  1.59593e-06,  7.22369e-07,  4.45293e-05
 9.62569e-06,  0.0150718,  2.43277e-07,  1.40956e-07,  0.00118242,  2.62742e-07,  5.03426e-07,  4.85703e-07
 1.30077e-05,  0.0288802,  2.63943e-05,  3.52527e-06,  0.00157974,  2.14545e-06,  8.29314e-07,  1.43696e-07
 2.03511e-05,  0.0343107,  3.9213e-05,  1.19504e-05,  0.00216605,  6.09169e-06,  3.11036e-07,  9.85092e-07
 6.10285e-05,  0.0268957,  1.91255e-05,  4.45537e-06,  0.00322866,  2.11729e-06,  2.92157e-07,  2.55082e-08
 3.25926e-05,  0.00598154,  7.9819e-06,  4.66346e-06,  0.00209368,  2.15349e-06,  3.44936e-07,  8.30483e-07
 1.64818e-06,  0.00122887,  3.47735e-08,  1.08019e-06,  0.00129352,  4.09199e-06,  1.32301e-06,  3.02882e-07
 4.35195e-07,  0.000601335,  3.16352e-08,  4.49018e-07,  0.00067685,  1.25174e-07,  7.11271e-08,  6.64765e-07
 0.00344177,  0.000284873,  1.10355e-05,  4.2701e-06,  9.53116e-05,  1.49064e-06,  4.30884e-07,  3.17322e-05
 0.0293418,  5.09893e-05,  1.30685e-06,  2.52643e-06,  2.50407e-06,  2.64293e-06,  2.06349e-06,  2.41101e-05
 0.0522646,  2.93778e-05,  1.59826e-06,  7.20329e-06,  2.08023e-06,  5.03597e-06,  1.4018e-06,  0.000357771
 0.0608101,  9.51085e-05,  9.68764e-07,  1.36199e-06,  3.48914e-06,  2.003e-06,  1.87219e-07,  0.000744387
 0.0475213,  3.27738e-05,  4.03448e-06,  2.57695e-06,  4.88395e-06,  4.02135e-06,  5.69332e-06,  0.00138135
 0.0170283,  3.11707e-05,  9.66177e-07,  1.43011e-06,  1.47316e-06,  2.81255e-06,  2.7885e-06,  0.00128017
 0.00549028,  2.14299e-06,  2.64843e-06,  1.18463e-06,  2.87052e-08,  1.05575e-06,  7.24083e-07,  0.000304423
 0.00283951,  1.90156e-06,  2.04997e-06,  5.1855e-08,  1.6997e-06,  1.83401e-08,  1.78419e-06,  8.92739e-05
 0.000392665,  0.00147273,  3.35796e-06,  2.46881e-07,  1.08812e-06,  7.5404e-05,  7.58789e-06,  6.20577e-05
 7.5778e-06,  0.0162919,  4.31331e-06,  4.23116e-06,  3.79647e-07,  0.000894531,  1.79534e-06,  5.93261e-06
 2.1664e-05,  0.0318705,  2.91963e-05,  1.56504e-06,  1.13698e-06,  0.00187639,  5.20986e-06,  1.28216e-06
 3.60154e-05,  0.038054,  1.70503e-05,  7.22187e-07,  1.75126e-06,  0.00223041,  2.68369e-06,  3.2607e-06
 4.78268e-05,  0.0293072,  1.12395e-05,  1.66925e-06,  1.44103e-06,  0.00245501,  7.08935e-06,  1.00566e-07
 4.79603e-05,  0.00640562,  8.94539e-06,  2.48017e-08,  5.61904e-07,  0.00141625,  2.19637e-08,  2.63258e-06
 5.36474e-07,  0.000950956,  5.99438e-07,  2.2884e-06,  7.21645e-07,  0.000349542,  7.20762e-07,  4.24463e-06
 8.04014e-07,  0.000396716,  1.56711e-06,  8.73216e-07,  1.22266e-06,  9.8605e-05,  2.20818e-06,  2.05237e-06
 0.00359763,  0.000276826,  6.61014e-06,  4.89779e-06,  1.49527e-06,  1.80212e-06,  3.50926e-08,  4.42388e-05
 0.0289892,  3.39844e-05,  6.28351e-06,  7.36745e-07,  3.18485e-07,  3.91772e-06,  2.75239e-06,  3.85724e-05
 0.0493619,  2.02454e-05,  5.77737e-06,  1.00031e-05,  1.72042e-06,  6.99265e-06,  3.5128e-06,  0.000539809
 0.0581218,  8.62904e-05,  8.9411e-07,  7.25946e-06,  9.1828e-07,  1.8897e-07,  1.91534e-06,  0.00107992
 0.0461501,  1.85132e-05,  7.35238e-06,  2.57628e-06,  7.28976e-07,  3.40031e-06,  4.52919e-06,  0.00157181
 0.0167396,  2.64961e-05,  1.29576e-06,  8.03317e-07,  4.83399e-07,  2.31977e-06,  1.91655e-06,  0.00135287
 0.00583421,  2.79116e-06,  4.54036e-07,  1.17126e-06,  1.92231e-06,  6.70011e-07,  1.09338e-06,  0.000308357
 0.00307774,  3.54235e-06,  3.3938e-07,  6.76254e-07,  4.46469e-08,  4.59828e-07,  6.90727e-07,  7.62527e-05
 0.000494972,  0.00125587,  3.81328e-06,  1.0851e-07,  3.50357e-06,  1.51069e-08,  1.01289e-05,  3.42035e-05
 3.41282e-05,  0.0152402,  6.24991e-06,  6.40716e-06,  9.67981e-06,  5.80733e-07,  0.000304449,  3.51801e-06
 3.29239e-05,  0.0316683,  2.83435e-05,  3.53081e-06,  1.09447e-06,  1.33985e-06,  0.00232184,  4.05302e-07
 5.54773e-05,  0.0389883,  1.61563e-05,  1.66187e-06,  1.05043e-05,  6.07702e-06,  0.0036225,  6.60611e-07
 2.84144e-05,  0.03019,  1.04504e-05,  1.86304e-06,  5.10292e-06,  4.24229e-06,  0.00340104,  5.09055e-06
 5.31582e-05,  0.00637147,  1.78091e-05,  3.10549e-07,  1.60908e-06,  2.47467e-07,  0.00154006,  1.07188e-05
 4.21224e-07,  0.00131611,  1.93765e-06,  2.14449e-06,  3.20587e-07,  5.59729e-07,  3.18679e-05,  5.65584e-06
 1.66386e-08,  0.000733077,  7.38496e-08,  7.90566e-07,  1.02637e-06,  5.23234e-07,  8.88143e-05,  2.08634e-06
